episode_index,step_count,observation_state,action_taken,reward_received,terminated
6,401,[ 0.01926479  0.02466353  0.0023246  -0.03745691],1,1.0,False
6,402,[ 0.01975806  0.21975207  0.00157547 -0.3294055 ],1,1.0,False
6,403,[ 0.0241531   0.02460773 -0.00501264 -0.03622615],0,1.0,False
6,404,[ 0.02464526 -0.17044199 -0.00573717  0.25487104],0,1.0,False
6,405,[ 0.02123642  0.02476141 -0.00063975 -0.03961596],1,1.0,False
6,406,[ 0.02173165 -0.17035136 -0.00143206  0.25286505],0,1.0,False
6,407,[ 0.01832462  0.02479101  0.00362524 -0.04026923],1,1.0,False
6,408,[ 0.01882044  0.21986079  0.00281985 -0.33180615],1,1.0,False
6,409,[ 0.02321766  0.02469881 -0.00381627 -0.03823533],0,1.0,False
6,410,[ 0.02371163 -0.17036821 -0.00458098  0.2532411 ],0,1.0,False
6,411,[ 0.02030427  0.02481885  0.00048384 -0.04088324],1,1.0,False
6,412,[ 0.02080064 -0.17031004 -0.00033382  0.25195232],0,1.0,False
6,413,[ 0.01739444  0.02481668  0.00470523 -0.04083589],1,1.0,False
6,414,[ 0.01789078  0.21987085  0.00388851 -0.33203056],1,1.0,False
6,415,[ 0.0222882   0.02469376 -0.0027521  -0.03812394],0,1.0,False
6,416,[ 0.02278207 -0.17038861 -0.00351458  0.2536894 ],0,1.0,False
6,417,[ 0.0193743   0.02478334  0.00155921 -0.04010001],1,1.0,False
6,418,[ 0.01986996 -0.17036092  0.00075721  0.25307447],0,1.0,False
6,419,[ 0.01646275  0.0247502   0.00581869 -0.03936954],1,1.0,False
6,420,[ 0.01695775  0.21978824  0.0050313  -0.33021095],1,1.0,False
6,421,[ 0.02135351  0.02459502 -0.00157292 -0.03594564],0,1.0,False
6,422,[ 0.02184542 -0.17050433 -0.00229183  0.2562406 ],0,1.0,False
6,423,[ 0.01843533  0.02465026  0.00283298 -0.03716433],1,1.0,False
6,424,[ 0.01892833  0.21973146  0.0020897  -0.32895207],1,1.0,False
6,425,[ 0.02332296  0.02457983 -0.00448934 -0.03561088],0,1.0,False
6,426,[ 0.02381456 -0.17047745 -0.00520156  0.25565222],0,1.0,False
6,427,[ 2.0405011e-02  2.4718378e-02 -8.8517569e-05 -3.8666803e-02],1,1.0,False
6,428,[ 0.02089938 -0.1704023  -0.00086185  0.2539882 ],0,1.0,False
6,429,[ 0.01749133  0.02473194  0.00421791 -0.03896645],1,1.0,False
6,430,[ 0.01798597  0.21979316  0.00343858 -0.33031562],1,1.0,False
6,431,[ 0.02238183  0.02462243 -0.00316773 -0.0365503 ],0,1.0,False
6,432,[ 0.02287428 -0.17045395 -0.00389874  0.25513148],0,1.0,False
6,433,[ 0.0194652   0.02472344  0.00120389 -0.03877861],1,1.0,False
6,434,[ 0.01995967 -0.17041576  0.00042832  0.2542839 ],0,1.0,False
6,435,[ 0.01655136  0.02470008  0.005514   -0.03826388],1,1.0,False
6,436,[ 0.01704536  0.21974252  0.00474872 -0.329202  ],1,1.0,False
6,437,[ 0.02144021  0.0245533  -0.00183532 -0.03502534],0,1.0,False
6,438,[ 0.02193128 -0.17054228 -0.00253583  0.25707796],0,1.0,False
6,439,[ 0.01852043  0.02461578  0.00260573 -0.03640372],1,1.0,False
6,440,[ 0.01901275  0.21970026  0.00187766 -0.32826337],1,1.0,False
6,441,[ 0.02340675  0.02455163 -0.00468761 -0.03498891],0,1.0,False
6,442,[ 0.02389778 -0.17050278 -0.00538739  0.25621134],0,1.0,False
6,443,[ 0.02048773  0.02469567 -0.00026316 -0.03816596],1,1.0,False
6,444,[ 0.02098164 -0.17042251 -0.00102648  0.25443393],0,1.0,False
6,445,[ 0.01757319  0.02471409  0.0040622  -0.0385726 ],1,1.0,False
6,446,[ 0.01806747  0.21977755  0.00329075 -0.3299711 ],1,1.0,False
6,447,[ 0.02246302  0.02460891 -0.00330867 -0.03625224],0,1.0,False
6,448,[ 0.0229552  -0.17046544 -0.00403372  0.25538492],0,1.0,False
6,449,[ 0.01954589  0.02471387  0.00107398 -0.03856757],1,1.0,False
6,450,[ 0.02004017 -0.17042346  0.00030263  0.25445402],0,1.0,False
6,451,[ 0.0166317   0.02469417  0.00539171 -0.03813344],1,1.0,False
6,452,[ 0.01712558  0.21973838  0.00462904 -0.32911035],1,1.0,False
6,453,[ 0.02152035  0.02455084 -0.00195317 -0.03497125],0,1.0,False
6,454,[ 0.02201137 -0.17054304 -0.00265259  0.2570948 ],0,1.0,False
6,455,[ 0.01860051  0.02461668  0.0024893  -0.03642362],1,1.0,False
6,456,[ 0.01909284  0.21970284  0.00176083 -0.32832012],1,1.0,False
6,457,[ 0.0234869   0.02455587 -0.00480557 -0.03508241],0,1.0,False
6,458,[ 0.02397802 -0.17049684 -0.00550722  0.25608045],0,1.0,False
6,459,[ 0.02056808  0.02470331 -0.00038561 -0.03833446],1,1.0,False
6,460,[ 0.02106215 -0.17041312 -0.0011523   0.25422677],0,1.0,False
6,461,[ 0.01765388  0.02472527  0.00393224 -0.03881938],1,1.0,False
6,462,[ 0.01814839  0.21979061  0.00315585 -0.33025905],1,1.0,False
6,463,[ 0.0225442   0.02462388 -0.00344933 -0.0365826 ],0,1.0,False
6,464,[ 0.02303668 -0.17044844 -0.00418098  0.25501004],0,1.0,False
6,465,[ 0.01962771  0.02473296  0.00091922 -0.0389887 ],1,1.0,False
6,466,[ 2.0122370e-02 -1.7040215e-01  1.3944258e-04  2.5398409e-01],0,1.0,False
6,467,[ 0.01671433  0.0247178   0.00521912 -0.03865484],1,1.0,False
6,468,[ 0.01720868  0.21976452  0.00444603 -0.32968652],1,1.0,False
6,469,[ 0.02160397  0.02457956 -0.0021477  -0.03560485],0,1.0,False
6,470,[ 0.02209556 -0.17051153 -0.0028598   0.2563997 ],0,1.0,False
6,471,[ 0.01868533  0.02465114  0.00226819 -0.0371839 ],1,1.0,False
6,472,[ 0.01917836  0.2197405   0.00152452 -0.32915032],1,1.0,False
6,473,[ 0.02357317  0.02459687 -0.00505849 -0.03598702],0,1.0,False
6,474,[ 0.0240651  -0.17045218 -0.00577823  0.2550956 ],0,1.0,False
6,475,[ 0.02065606  0.0247518  -0.00067632 -0.03940425],1,1.0,False
6,476,[ 0.0211511  -0.17036045 -0.0014644   0.25306523],0,1.0,False
6,477,[ 0.01774389  0.02478238  0.0035969  -0.04007925],1,1.0,False
6,478,[ 0.01823953  0.21985257  0.00279532 -0.33162516],1,1.0,False
6,479,[ 0.02263658  0.02469094 -0.00383719 -0.03806203],0,1.0,False
6,480,[ 0.0231304  -0.17037578 -0.00459843  0.25340775],0,1.0,False
6,481,[ 0.01972289  0.02481153  0.00046973 -0.04072204],1,1.0,False
6,482,[ 0.02021912 -0.17031716 -0.00034471  0.25210905],0,1.0,False
6,483,[ 0.01681278  0.02480972  0.00469747 -0.04068258],1,1.0,False
6,484,[ 0.01730897  0.219864    0.00388382 -0.3318797 ],1,1.0,False
6,485,[ 0.02170625  0.02468698 -0.00275378 -0.03797456],0,1.0,False
6,486,[ 0.02219999 -0.17039537 -0.00351327  0.25383824],0,1.0,False
6,487,[ 0.01879208  0.02477656  0.0015635  -0.03995075],1,1.0,False
6,488,[ 0.01928761 -0.17036778  0.00076448  0.25322506],0,1.0,False
6,489,[ 0.01588026  0.02474326  0.00582898 -0.03921663],1,1.0,False
6,490,[ 0.01637512  0.21978113  0.00504465 -0.33005476],1,1.0,False
6,491,[ 0.02077075  0.02458774 -0.00155645 -0.03578528],0,1.0,False
6,492,[ 0.0212625  -0.17051186 -0.00227215  0.25640616],0,1.0,False
6,493,[ 0.01785226  0.02464246  0.00285597 -0.03699257],1,1.0,False
6,494,[ 0.01834511  0.21972334  0.00211612 -0.32877305],1,1.0,False
6,495,[ 0.02273958  0.02457133 -0.00445934 -0.03542354],0,1.0,False
6,496,[ 0.02323101 -0.17048639 -0.00516781  0.2558491 ],0,1.0,False
6,497,[ 1.9821279e-02  2.4708958e-02 -5.0829301e-05 -3.8459357e-02],1,1.0,False
6,498,[ 0.02031546 -0.17041226 -0.00082002  0.25420752],0,1.0,False
6,499,[ 0.01690721  0.02472139  0.00426413 -0.03873393],1,1.0,False
7,0,[-0.00595245 -0.20098911 -0.02391252  0.26188177],0,1.0,False
7,1,[-0.00997223 -0.3957617  -0.01867488  0.5469275 ],0,1.0,False
7,2,[-0.01788746 -0.20038243 -0.00773633  0.24841961],1,1.0,False
7,3,[-0.02189511 -0.00515085 -0.00276794 -0.04669344],1,1.0,False
7,4,[-0.02199813 -0.200233   -0.00370181  0.2451149 ],0,1.0,False
7,5,[-0.02600279 -0.00505837  0.00120049 -0.04873337],1,1.0,False
7,6,[-2.6103958e-02 -2.0019752e-01  2.2582451e-04  2.4432808e-01],0,1.0,False
7,7,[-0.03010791 -0.00507879  0.00511239 -0.04828361],1,1.0,False
7,8,[-0.03020948 -0.20027368  0.00414671  0.24600793],0,1.0,False
7,9,[-0.03421496 -0.0052112   0.00906687 -0.04536415],1,1.0,False
7,10,[-0.03431918 -0.20046198  0.00815959  0.2501656 ],0,1.0,False
7,11,[-0.03832842 -0.0054575   0.0131629  -0.03993248],1,1.0,False
7,12,[-0.03843757 -0.2007657   0.01236425  0.25687423],0,1.0,False
7,13,[-0.04245289 -0.00582244  0.01750174 -0.03188331],1,1.0,False
7,14,[-0.04256934  0.1890442   0.01686407 -0.31899327],1,1.0,False
7,15,[-0.03878845 -0.00631381  0.01048421 -0.02104011],0,1.0,False
7,16,[-0.03891473 -0.20158453  0.0100634   0.27493218],0,1.0,False
7,17,[-0.04294642 -0.0066076   0.01556205 -0.01455982],1,1.0,False
7,18,[-0.04307857  0.18828775  0.01527085 -0.3022924 ],1,1.0,False
7,19,[-0.03931281 -0.00704847  0.009225   -0.00483277],0,1.0,False
7,20,[-0.03945378  0.18793997  0.00912835 -0.2945909 ],1,1.0,False
7,21,[-0.03569498 -0.00731092  0.00323653  0.00095696],0,1.0,False
7,22,[-0.0358412  -0.20247914  0.00325567  0.2946593 ],0,1.0,False
7,23,[-0.03989078 -0.00740376  0.00914885  0.00300493],1,1.0,False
7,24,[-0.04003886  0.1875858   0.00920895 -0.28677744],1,1.0,False
7,25,[-0.03628714 -0.00766626  0.0034734   0.00879563],0,1.0,False
7,26,[-0.03644047 -0.20283785  0.00364932  0.30257243],0,1.0,False
7,27,[-0.04049722 -0.0077681   0.00970076  0.01104265],1,1.0,False
7,28,[-0.04065259  0.18721339  0.00992162 -0.27856386],1,1.0,False
7,29,[-0.03690832 -0.00804868  0.00435034  0.01723175],0,1.0,False
7,30,[-0.03706929  0.1870106   0.00469498 -0.27407542],1,1.0,False
7,31,[-0.03332908 -0.00817802 -0.00078653  0.02008461],0,1.0,False
7,32,[-0.03349264 -0.20328867 -0.00038484  0.31251928],0,1.0,False
7,33,[-0.03755842 -0.00816125  0.00586555  0.019715  ],1,1.0,False
7,34,[-0.03772164  0.1868761   0.00625985 -0.27111152],1,1.0,False
7,35,[-0.03398412 -0.00833462  0.00083762  0.0235392 ],0,1.0,False
7,36,[-0.03415081  0.18677531  0.0013084  -0.26887932],1,1.0,False
7,37,[-0.03041531 -0.00836529 -0.00406919  0.02421598],0,1.0,False
7,38,[-0.03058261 -0.20342864 -0.00358487  0.31561226],0,1.0,False
7,39,[-0.03465118 -0.00825582  0.00272738  0.02180095],1,1.0,False
7,40,[-0.0348163   0.18682691  0.0031634  -0.27002022],1,1.0,False
7,41,[-0.03107976 -0.00834004 -0.00223701  0.02365878],0,1.0,False
7,42,[-0.03124656 -0.20342983 -0.00176383  0.3156351 ],0,1.0,False
7,43,[-0.03531516 -0.0082828   0.00454887  0.02239641],1,1.0,False
7,44,[-0.03548082  0.18677361  0.0049968  -0.26884782],1,1.0,False
7,45,[-0.03174534 -0.00841928 -0.00038016  0.02540692],0,1.0,False
7,46,[-3.1913728e-02  1.8670812e-01  1.2797906e-04 -2.6739591e-01],1,1.0,False
7,47,[-0.02817957 -0.00841566 -0.00521994  0.02532736],0,1.0,False
7,48,[-0.02834788 -0.20346236 -0.00471339  0.31635877],0,1.0,False
7,49,[-0.03241713 -0.0082736   0.00161378  0.02219315],1,1.0,False
7,50,[-0.0325826   0.18682517  0.00205765 -0.26998016],1,1.0,False
7,51,[-0.0288461  -0.00832608 -0.00334196  0.02335103],0,1.0,False
7,52,[-0.02901262 -0.20339994 -0.00287494  0.31497768],0,1.0,False
7,53,[-0.03308062 -0.00823716  0.00342462  0.02138946],1,1.0,False
7,54,[-0.03324536  0.18683551  0.00385241 -0.27021098],1,1.0,False
7,55,[-0.02950865 -0.0083412  -0.00155181  0.02368451],0,1.0,False
7,56,[-0.02967547 -0.20344086 -0.00107812  0.3158774 ],0,1.0,False
7,57,[-0.03374429 -0.00830357  0.00523942  0.02285468],1,1.0,False
7,58,[-0.03391036  0.18674286  0.00569652 -0.26817057],1,1.0,False
7,59,[-0.03017551 -0.00845993  0.00033311  0.02630364],0,1.0,False
7,60,[-0.0303447   0.18665724  0.00085918 -0.26627418],1,1.0,False
7,61,[-0.02661156 -0.00847696 -0.0044663   0.02667963],0,1.0,False
7,62,[-0.0267811  -0.20353457 -0.00393271  0.31795004],0,1.0,False
7,63,[-0.03085179 -0.00835684  0.00242629  0.02402948],1,1.0,False
7,64,[-0.03101893  0.18673024  0.00290688 -0.26788694],1,1.0,False
7,65,[-0.02728432 -0.00843308 -0.00245086  0.02571142],0,1.0,False
7,66,[-0.02745298 -0.2035198  -0.00193663  0.31762007],0,1.0,False
7,67,[-0.03152338 -0.00837032  0.00441577  0.02432702],1,1.0,False
7,68,[-0.03169078  0.18668804  0.00490231 -0.2669594 ],1,1.0,False
7,69,[-0.02795703 -0.00850354 -0.00043688  0.0272657 ],0,1.0,False
7,70,[-2.8127097e-02  1.8662468e-01  1.0843676e-04 -2.6555502e-01],1,1.0,False
7,71,[-0.0243946  -0.00849883 -0.00520266  0.02716209],0,1.0,False
7,72,[-0.02456458 -0.20354578 -0.00465942  0.31819898],0,1.0,False
7,73,[-0.02863549 -0.00835778  0.00170456  0.0240503 ],1,1.0,False
7,74,[-0.02880265  0.18673968  0.00218556 -0.26809433],1,1.0,False
7,75,[-0.02506786 -0.00841339 -0.00317632  0.02527714],0,1.0,False
7,76,[-0.02523612 -0.20348965 -0.00267078  0.3169562 ],0,1.0,False
7,77,[-0.02930592 -0.00832976  0.00366834  0.02343221],1,1.0,False
7,78,[-0.02947251  0.1867394   0.00413699 -0.26809105],1,1.0,False
7,79,[-0.02573773 -0.00844135 -0.00122483  0.02589382],0,1.0,False
7,80,[-0.02590655  0.18669814 -0.00070696 -0.2671753 ],1,1.0,False
7,81,[-0.02217259 -0.00841371 -0.00605046  0.02528456],0,1.0,False
7,82,[-0.02234086 -0.20344837 -0.00554477  0.31605238],0,1.0,False
7,83,[-0.02640983 -0.00824788  0.00077628  0.02162599],1,1.0,False
7,84,[-0.02657479  0.18686293  0.0012088  -0.27081192],1,1.0,False
7,85,[-0.02283753 -0.00827625 -0.00420744  0.02225203],0,1.0,False
7,86,[-0.02300305 -0.20333761 -0.0037624   0.3136045 ],0,1.0,False
7,87,[-0.02706981 -0.00816227  0.00250969  0.0197374 ],1,1.0,False
7,88,[-0.02723305  0.18692361  0.00290444 -0.27215263],1,1.0,False
7,89,[-0.02349458 -0.00823967 -0.00253862  0.02144495],0,1.0,False
7,90,[-0.02365937 -0.20332512 -0.00210972  0.31332582],0,1.0,False
7,91,[-0.02772588 -0.00817318  0.0041568   0.01997831],1,1.0,False
7,92,[-0.02788934  0.1868889   0.00455637 -0.2713902 ],1,1.0,False
7,93,[-0.02415156 -0.00829776 -0.00087144  0.02272633],0,1.0,False
7,94,[-0.02431752  0.18683667 -0.00041691 -0.27023143],1,1.0,False
7,95,[-0.02058078 -0.00827932 -0.00582154  0.02231999],0,1.0,False
7,96,[-0.02074637 -0.2033173  -0.00537514  0.31316048],0,1.0,False
7,97,[-0.02481272 -0.0081192   0.00088807  0.01878726],1,1.0,False
7,98,[-0.0249751   0.18699001  0.00126381 -0.27361533],1,1.0,False
7,99,[-0.0212353  -0.00814995 -0.00420849  0.01946593],0,1.0,False
7,100,[-0.0213983  -0.2032113  -0.00381917  0.31081808],0,1.0,False
7,101,[-0.02546252 -0.00803514  0.00239719  0.01693313],1,1.0,False
7,102,[-0.02562323  0.18705235  0.00273585 -0.2749925 ],1,1.0,False
7,103,[-0.02188218 -0.00810853 -0.002764    0.01855207],0,1.0,False
7,104,[-0.02204435 -0.20319073 -0.00239296  0.31036165],0,1.0,False
7,105,[-0.02610817 -0.00803477  0.00381428  0.01692501],1,1.0,False
7,106,[-0.02626886  0.18703227  0.00415278 -0.27455202],1,1.0,False
7,107,[-0.02252822 -0.00814868 -0.00133827  0.01943779],0,1.0,False
7,108,[-0.02269119 -0.20325142 -0.00094951  0.31169817],0,1.0,False
7,109,[-0.02675622 -0.00811595  0.00528445  0.01871596],1,1.0,False
7,110,[-0.02691854  0.18692982  0.00565877 -0.272295  ],1,1.0,False
7,111,[-0.02317994 -0.00827242  0.00021287  0.02216735],0,1.0,False
7,112,[-0.02334539  0.18684648  0.00065622 -0.27044842],1,1.0,False
7,113,[-0.01960846 -0.00828483 -0.00475275  0.02244142],0,1.0,False
7,114,[-0.01977416 -0.20333831 -0.00430392  0.313621  ],0,1.0,False
7,115,[-0.02384092 -0.0081553   0.0019685   0.01958389],1,1.0,False
7,116,[-0.02400403  0.18693836  0.00236018 -0.2724773 ],1,1.0,False
7,117,[-0.02026526 -0.00821719 -0.00308937  0.0209491 ],0,1.0,False
7,118,[-0.02042961 -0.2032947  -0.00267039  0.3126557 ],0,1.0,False
7,119,[-0.0244955  -0.00813481  0.00358273  0.01913181],1,1.0,False
7,120,[-0.0246582   0.18693557  0.00396536 -0.2724186 ],1,1.0,False
7,121,[-0.02091948 -0.00824273 -0.00148301  0.0215124 ],0,1.0,False
7,122,[-0.02108434 -0.20334338 -0.00105276  0.31372705],0,1.0,False
7,123,[-0.02515121 -0.00820645  0.00522178  0.0207123 ],1,1.0,False
7,124,[-0.02531534  0.18684024  0.00563603 -0.27031854],1,1.0,False
7,125,[-0.02157853 -0.00836169  0.00022966  0.02413669],0,1.0,False
7,126,[-0.02174576  0.18675697  0.00071239 -0.26847377],1,1.0,False
7,127,[-0.01801062 -0.00837515 -0.00465708  0.02443377],0,1.0,False
7,128,[-0.01817813 -0.20343    -0.00416841  0.3156437 ],0,1.0,False
7,129,[-0.02224673 -0.00824892  0.00214447  0.02164912],1,1.0,False
7,130,[-0.02241171  0.1868422   0.00257745 -0.27035645],1,1.0,False
7,131,[-0.01867486 -0.00831643 -0.00282968  0.02313832],0,1.0,False
7,132,[-0.01884119 -0.20339769 -0.00236691  0.3149271 ],0,1.0,False
7,133,[-0.02290914 -0.0082421   0.00393163  0.02149867],1,1.0,False
7,134,[-0.02307399  0.18682325  0.0043616  -0.26994118],1,1.0,False
7,135,[-0.01933752 -0.00836067 -0.00103722  0.02411421],0,1.0,False
7,136,[-0.01950473  0.18677615 -0.00055494 -0.2688958 ],1,1.0,False
7,137,[-0.01576921 -0.00833789 -0.00593285  0.02361205],0,1.0,False
7,138,[-0.01593597 -0.20337425 -0.00546061  0.3144172 ],0,1.0,False
7,139,[-0.02000345 -0.00817495  0.00082773  0.0200172 ],1,1.0,False
7,140,[-0.02016695  0.18693513  0.00122807 -0.27240446],1,1.0,False
7,141,[-0.01642825 -0.00820433 -0.00422001  0.02066555],0,1.0,False
7,142,[-0.01659234 -0.2032655  -0.0038067   0.31201404],0,1.0,False
7,143,[-0.02065765 -0.00808953  0.00243358  0.01813303],1,1.0,False
7,144,[-0.02081944  0.18699743  0.00279624 -0.2737811 ],1,1.0,False
7,145,[-0.01707949 -0.0081643  -0.00267938  0.01978247],0,1.0,False
7,146,[-0.01724278 -0.20324773 -0.00228373  0.3116188 ],0,1.0,False
7,147,[-0.02130773 -0.00809331  0.00394864  0.01821654],1,1.0,False
7,148,[-0.0214696   0.18697178  0.00431297 -0.27321792],1,1.0,False
7,149,[-0.01773016 -0.00821144 -0.00115139  0.02082219],0,1.0,False
7,150,[-0.01789439  0.186927   -0.00073494 -0.2722238 ],1,1.0,False
7,151,[-0.01415585 -0.00818445 -0.00617942  0.02022725],0,1.0,False
7,152,[-0.01431954 -0.20321724 -0.00577487  0.3109541 ],0,1.0,False
7,153,[-0.01838388 -0.00801349  0.00044421  0.01645556],1,1.0,False
7,154,[-0.01854415  0.1871021   0.00077332 -0.27608716],1,1.0,False
7,155,[-0.01480211 -0.00803089 -0.00474842  0.01683956],0,1.0,False
7,156,[-0.01496273 -0.20308442 -0.00441163  0.30802053],0,1.0,False
7,157,[-0.01902442 -0.00789989  0.00174878  0.01394956],1,1.0,False
7,158,[-0.01918241  0.18719694  0.00202777 -0.2781811 ],1,1.0,False
7,159,[-0.01543848 -0.00795388 -0.00353585  0.0151407 ],0,1.0,False
7,160,[-0.01559755 -0.20302494 -0.00323304  0.30670592],0,1.0,False
7,161,[-0.01965805 -0.00785707  0.00290108  0.01300514],1,1.0,False
7,162,[-0.01981519  0.18722315  0.00316118 -0.27876106],1,1.0,False
7,163,[-0.01607073 -0.00794375 -0.00241404  0.01491723],0,1.0,False
7,164,[-0.01622961 -0.203031   -0.00211569  0.30683753],0,1.0,False
7,165,[-0.02029023 -0.00787896  0.00402106  0.01348811],1,1.0,False
7,166,[-0.02044781  0.1871851   0.00429082 -0.2779234 ],1,1.0,False
7,167,[-0.0167041  -0.00799781 -0.00126765  0.01610974],0,1.0,False
7,168,[-0.01686406 -0.20310156 -0.00094545  0.30839244],0,1.0,False
7,169,[-0.02092609 -0.00796615  0.0052224   0.01541149],1,1.0,False
7,170,[-0.02108541  0.18708052  0.00553062 -0.27561915],1,1.0,False
7,171,[-1.7343802e-02 -8.1199016e-03  1.8241957e-05  1.8803002e-02],0,1.0,False
7,172,[-0.0175062   0.1870018   0.0003943  -0.27387416],1,1.0,False
7,173,[-0.01376616 -0.00812579 -0.00508318  0.0189331 ],0,1.0,False
7,174,[-0.01392868 -0.20317447 -0.00470452  0.3100079 ],0,1.0,False
7,175,[-0.01799217 -0.00798581  0.00149564  0.01584502],1,1.0,False
7,176,[-0.01815189  0.18711466  0.00181254 -0.27636564],1,1.0,False
7,177,[-0.01440959 -0.0080331  -0.00371477  0.01688841],0,1.0,False
7,178,[-0.01457026 -0.20310159 -0.00337701  0.30839697],0,1.0,False
7,179,[-0.01863229 -0.00793168  0.00279093  0.01465094],1,1.0,False
7,180,[-0.01879092  0.18715014  0.00308395 -0.2771501 ],1,1.0,False
7,181,[-0.01504792 -0.00801568 -0.00245905  0.0165039 ],0,1.0,False
7,182,[-0.01520823 -0.20310228 -0.00212897  0.30840996],0,1.0,False
7,183,[-0.01927028 -0.00795005  0.00403923  0.01505637],1,1.0,False
7,184,[-0.01942928  0.18711373  0.00434035 -0.2763494 ],1,1.0,False
7,185,[-0.015687   -0.00806987 -0.00118663  0.01769931],0,1.0,False
7,186,[-0.0158484  -0.20317478 -0.00083265  0.3100076 ],0,1.0,False
7,187,[-0.0199119  -0.00804098  0.0053675   0.0170622 ],1,1.0,False
7,188,[-0.02007272  0.18700358  0.00570875 -0.27392238],1,1.0,False
7,189,[-0.01633264 -0.00819935  0.0002303   0.0205556 ],0,1.0,False
7,190,[-0.01649663  0.1869193   0.00064141 -0.27205464],1,1.0,False
7,191,[-0.01275824 -0.0082118  -0.00479968  0.02083051],0,1.0,False
7,192,[-0.01292248 -0.2032646  -0.00438307  0.3119952 ],0,1.0,False
7,193,[-0.01698777 -0.00808047  0.00185683  0.01793324],1,1.0,False
7,194,[-0.01714938  0.1870148   0.0022155  -0.27416325],1,1.0,False
7,195,[-0.01340909 -0.00813869 -0.00326777  0.01921762],0,1.0,False
7,196,[-0.01357186 -0.20321363 -0.00288341  0.31086773],0,1.0,False
7,197,[-0.01763613 -0.00805071  0.00333394  0.01727686],1,1.0,False
7,198,[-0.01779715  0.18702327  0.00367948 -0.2743523 ],1,1.0,False
7,199,[-0.01405668 -0.00815099 -0.00180757  0.01948886],0,1.0,False
7,200,[-0.0142197  -0.20324697 -0.00141779  0.31160092],0,1.0,False
7,201,[-0.01828464 -0.00810485  0.00481423  0.01847121],1,1.0,False
7,202,[-0.01844674  0.18694773  0.00518365 -0.2726889 ],1,1.0,False
7,203,[-0.01470778 -0.0082478  -0.00027013  0.02162446],0,1.0,False
7,204,[-1.4872738e-02  1.8687803e-01  1.6236307e-04 -2.7114367e-01],1,1.0,False
7,205,[-0.01113518 -0.00824624 -0.00526051  0.02159045],0,1.0,False
7,206,[-0.0113001  -0.20329235 -0.0048287   0.312609  ],0,1.0,False
7,207,[-0.01536595 -0.00810195  0.00142348  0.01840716],1,1.0,False
7,208,[-0.01552799  0.18699956  0.00179162 -0.2738263 ],1,1.0,False
7,209,[-0.011788   -0.00814791 -0.0036849   0.01942117],0,1.0,False
7,210,[-0.01195096 -0.20321682 -0.00329648  0.3109392 ],0,1.0,False
7,211,[-0.01601529 -0.00804807  0.0029223   0.01721848],1,1.0,False
7,212,[-0.01617625  0.18703185  0.00326667 -0.274541  ],1,1.0,False
7,213,[-0.01243562 -0.00813655 -0.00222415  0.01917045],0,1.0,False
7,214,[-0.01259835 -0.20322654 -0.00184074  0.31115082],0,1.0,False
7,215,[-0.01666288 -0.00807841  0.00438228  0.01788793],1,1.0,False
7,216,[-0.01682445  0.18698043  0.00474004 -0.27340913],1,1.0,False
7,217,[-0.01308484 -0.00820884 -0.00072815  0.02076505],0,1.0,False
7,218,[-0.01324902  0.18692355 -0.00031285 -0.27214754],1,1.0,False
7,219,[-0.00951054 -0.00819394 -0.0057558   0.02043671],0,1.0,False
7,220,[-0.00967442 -0.20323287 -0.00534706  0.31129807],0,1.0,False
7,221,[-0.01373908 -0.00803516  0.0008789   0.01693365],1,1.0,False
7,222,[-0.01389978  0.18707418  0.00121757 -0.27547184],1,1.0,False
7,223,[-0.0101583  -0.00806512 -0.00429186  0.01759486],0,1.0,False
7,224,[-0.0103196  -0.20312525 -0.00393997  0.30892056],0,1.0,False
